Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
162,Marlon Mack,RB,23.206,2019-09-29,NFL,IND,"",OAK,L 24-31,4,4,Sun,3.90,3.9,3.9,3.9,0,0,0,0,0,11,39,0,0,0,0,0,"","","",""
163,Hunter Renfrow,WR,23.282,2019-09-29,NFL,OAK,@,IND,W 31-24,4,4,Sun,1.80,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,"","","",""
164,Danny Vitale,FB,25.338,2019-09-26,NFL,GNB,"",PHI,L 27-34,4,4,Thu,1.80,3.8,3.8,2.8,0,0,0,0,0,1,3,0,2,15,0,0,"","","",""
165,Jordan Wilkins,RB,25.073,2019-09-29,NFL,IND,"",OAK,L 24-31,4,4,Sun,2.80,3.8,3.8,3.3,0,0,0,0,0,4,17,0,1,11,0,0,"","","",""
166,Chase Edmonds,RB,23.169,2019-09-29,NFL,ARI,"",SEA,L 10-27,4,4,Sun,3.70,3.7,3.7,3.7,0,0,0,0,0,6,37,0,0,0,0,0,"","","",""
167,Justice Hill,RB,21.319,2019-09-29,NFL,BAL,"",CLE,L 25-40,4,4,Sun,1.70,3.7,3.7,2.7,0,0,0,0,0,2,8,0,2,9,0,0,"","","",""
168,Trey Burton,TE,27.335,2019-09-29,NFL,CHI,"",MIN,W 16-6,4,4,Sun,1.60,3.6,3.6,2.6,0,0,0,0,0,0,0,0,2,16,0,0,"","","",""
169,Adam Humphries,WR,26.097,2019-09-29,NFL,TEN,@,ATL,W 24-10,4,4,Sun,1.50,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,"","","",""
170,Ameer Abdullah,RB,26.108,2019-09-29,NFL,MIN,@,CHI,L 6-16,4,4,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,"","","",""
171,Kelvin Harmon,WR,22.288,2019-09-29,NFL,WAS,@,NYG,L 3-24,4,4,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,"","","",""
172,Adam Shaheen,TE,24.340,2019-09-29,NFL,CHI,"",MIN,W 16-6,4,4,Sun,1.30,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,"","","",""
173,Darius Slayton,WR,22.260,2019-09-29,NFL,NYG,"",WAS,W 24-3,4,4,Sun,1.30,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,"","","",""
174,Josh Reynolds,WR,24.225,2019-09-29,NFL,LAR,"",TAM,L 40-55,4,4,Sun,2.20,3.2,3.2,2.7,0,0,0,0,0,0,0,0,1,22,0,0,"","","",""
175,Keke Coutee,WR,22.258,2019-09-29,NFL,HOU,"",CAR,L 10-16,4,4,Sun,2.10,3.1,3.1,2.6,0,0,0,0,0,1,10,0,1,11,0,0,"","","",""
176,Anthony Miller,WR,24.355,2019-09-29,NFL,CHI,"",MIN,W 16-6,4,4,Sun,1.10,3.1,3.1,2.1,0,0,0,0,0,0,0,0,2,11,0,0,"","","",""
177,Derek Watt,FB,26.326,2019-09-29,NFL,LAC,@,MIA,W 30-10,4,4,Sun,2.10,3.1,3.1,2.6,0,0,0,0,0,0,0,0,1,21,0,0,"","","",""
178,Maxx Williams,TE,25.170,2019-09-29,NFL,ARI,"",SEA,L 10-27,4,4,Sun,2.10,3.1,3.1,2.6,0,0,0,0,0,0,0,0,1,21,0,0,"","","",""
179,Latavius Murray,RB,29.254,2019-09-29,NFL,NOR,"",DAL,W 12-10,4,4,Sun,2.00,3.0,3.0,2.5,0,0,0,0,0,4,14,0,1,6,0,0,"","","",""
180,Trey Quinn,WR,23.296,2019-09-29,NFL,WAS,@,NYG,L 3-24,4,4,Sun,1.00,3.0,3.0,2.0,0,0,0,0,0,0,0,0,2,10,0,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
181,Jeremy Sprinkle,TE,25.050,2019-09-29,NFL,WAS,@,NYG,L 3-24,4,4,Sun,2.00,3.0,3.0,2.5,0,0,0,0,0,0,0,0,1,20,0,0,"","","",""
182,Keelan Cole,WR,26.162,2019-09-29,NFL,JAX,@,DEN,W 26-24,4,4,Sun,1.90,2.9,2.9,2.4,0,0,0,0,0,0,0,0,1,19,0,0,"","","",""
183,Isaiah Ford,WR,23.232,2019-09-29,NFL,MIA,"",LAC,L 10-30,4,4,Sun,0.90,2.9,2.9,1.9,0,0,0,0,0,0,0,0,2,9,0,0,"","","",""
184,Pharaoh Brown,TE,25.148,2019-09-29,NFL,CLE,@,BAL,W 40-25,4,4,Sun,1.80,2.8,2.8,2.3,0,0,0,0,0,0,0,0,1,18,0,0,"","","",""
185,Adrian Peterson,RB,34.192,2019-09-29,NFL,WAS,@,NYG,L 3-24,4,4,Sun,2.80,2.8,2.8,2.8,0,0,0,0,0,11,28,0,0,0,0,0,"","","",""
186,Jalen Richard,RB,25.349,2019-09-29,NFL,OAK,@,IND,W 31-24,4,4,Sun,1.80,2.8,2.8,2.3,0,0,0,0,0,4,17,0,1,1,0,0,"","","",""
187,Chris Conley,WR,26.339,2019-09-29,NFL,JAX,@,DEN,W 26-24,4,4,Sun,1.70,2.7,2.7,2.2,0,0,0,0,0,0,0,0,1,17,0,0,"","","",""
188,Adam Thielen,WR,29.038,2019-09-29,NFL,MIN,@,CHI,L 6-16,4,4,Sun,0.60,2.6,2.6,1.6,0,0,0,0,0,0,0,0,2,6,0,0,"","","",""
189,Greg Olsen,TE,34.202,2019-09-29,NFL,CAR,@,HOU,W 16-10,4,4,Sun,0.50,2.5,2.5,1.5,0,0,0,0,0,0,0,0,2,5,0,0,"","","",""
190,Trent Sherfield,WR,23.215,2019-09-29,NFL,ARI,"",SEA,L 10-27,4,4,Sun,1.50,2.5,2.5,2.0,0,0,0,0,0,0,0,0,1,15,0,0,"","","",""
191,Keelan Doss,WR,23.192,2019-09-29,NFL,OAK,@,IND,W 31-24,4,4,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,"","","",""
192,Zay Jones,WR,24.183,2019-09-29,NFL,BUF,"",NWE,L 10-16,4,4,Sun,0.40,2.4,2.4,1.4,0,0,0,0,0,0,0,0,2,4,0,0,"","","",""
193,Wendell Smallwood,RB,25.243,2019-09-29,NFL,WAS,@,NYG,L 3-24,4,4,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,"","","",""
194,Bobo Wilson,WR,24.247,2019-09-29,NFL,TAM,@,LAR,W 55-40,4,4,Sun,1.40,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,"","","",""
195,Mack Hollins,WR,26.010,2019-09-26,NFL,PHI,@,GNB,W 34-27,4,4,Thu,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,"","","",""
196,Alexander Mattison,RB,21.102,2019-09-29,NFL,MIN,@,CHI,L 6-16,4,4,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,2,5,0,1,8,0,0,"","","",""
197,Byron Pringle,WR,25.316,2019-09-29,NFL,KAN,@,DET,W 34-30,4,4,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,"","","",""
198,Justin Watson,WR,24.178,2019-09-29,NFL,TAM,@,LAR,W 55-40,4,4,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,"","","",""
199,Sean Culkin,TE,26.110,2019-09-29,NFL,LAC,@,MIA,W 30-10,4,4,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,"","","",""
200,Darren Fells,TE,33.160,2019-09-29,NFL,HOU,"",CAR,L 10-16,4,4,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,"","","",""
1,Will Fuller,WR,25.173,2019-10-06,NFL,HOU,"",ATL,W 53-32,5,5,Sun,39.70,53.7,56.7,46.7,0,0,0,0,0,0,0,0,14,217,3,1,"","","",""
2,Aaron Jones,RB,24.308,2019-10-06,NFL,GNB,@,DAL,W 34-24,5,5,Sun,42.20,49.2,52.2,45.7,0,0,0,0,0,19,107,4,7,75,0,0,"","","",""
3,Christian McCaffrey,RB,23.121,2019-10-06,NFL,CAR,"",JAX,W 34-27,5,5,Sun,41.70,47.7,50.7,44.7,0,1,0,0,0,19,176,2,6,61,1,0,"","","",""
4,Michael Thomas,WR,26.217,2019-10-06,NFL,NOR,"",TAM,W 31-24,5,5,Sun,30.20,41.2,44.2,35.7,0,0,0,0,0,0,0,0,11,182,2,0,"","","",""
5,Amari Cooper,WR,25.111,2019-10-06,NFL,DAL,"",GNB,L 24-34,5,5,Sun,28.60,39.6,42.6,34.1,0,0,0,0,0,0,0,0,11,226,1,0,"","","",""
6,DJ Chark,WR,23.013,2019-10-06,NFL,JAX,@,CAR,L 27-34,5,5,Sun,28.40,36.4,39.4,32.4,0,0,0,0,0,0,0,0,8,164,2,0,"","","",""
7,Adam Thielen,WR,29.045,2019-10-06,NFL,MIN,@,NYG,W 28-10,5,5,Sun,25.00,32.0,35.0,28.5,0,0,0,0,0,0,0,0,7,130,2,0,"","","",""
8,Chris Godwin,WR,23.221,2019-10-06,NFL,TAM,@,NOR,L 24-31,5,5,Sun,24.50,31.5,34.5,28.0,0,0,0,0,0,0,0,0,7,125,2,0,"","","",""
9,Josh Jacobs,RB,21.237,2019-10-06,NFL,OAK,"",CHI,W 24-21,5,5,Sun,26.30,29.3,32.3,27.8,0,0,0,0,0,26,123,2,3,20,0,0,"","","",""
10,Allen Robinson,WR,26.043,2019-10-06,NFL,CHI,@,OAK,L 21-24,5,5,Sun,21.70,28.7,28.7,25.2,0,0,0,0,0,0,0,0,7,97,2,0,"","","",""
11,Tyler Boyd,WR,24.325,2019-10-06,NFL,CIN,"",ARI,L 23-26,5,5,Sun,18.30,28.3,31.3,23.3,0,0,0,0,0,0,0,0,10,123,1,0,"","","",""
12,Matt Breida,RB,24.221,2019-10-07,NFL,SFO,"",CLE,W 31-3,4,5,Mon,24.90,27.9,30.9,26.4,0,0,0,0,0,11,114,1,3,15,1,0,"","","",""
13,Cooper Kupp,WR,26.110,2019-10-03,NFL,LAR,@,SEA,L 29-30,5,5,Thu,17.70,26.7,29.7,22.2,0,0,0,0,0,0,0,0,9,117,1,0,"","","",""
14,Dalvin Cook,RB,24.057,2019-10-06,NFL,MIN,@,NYG,W 28-10,5,5,Sun,19.80,25.8,29.8,22.8,0,0,0,0,0,21,132,0,6,86,0,2,"","","",""
15,Julian Edelman,WR,33.137,2019-10-06,NFL,NWE,@,WAS,W 33-7,5,5,Sun,17.00,25.0,28.0,21.0,0,0,0,0,0,0,0,0,8,110,1,0,"","","",""
16,Phillip Lindsay,RB,25.074,2019-10-06,NFL,DEN,@,LAC,W 20-13,5,5,Sun,20.70,24.7,27.7,22.7,0,0,0,0,0,15,114,1,4,33,0,0,"","","",""
17,Michael Gallup,WR,23.185,2019-10-06,NFL,DAL,"",GNB,L 24-34,5,5,Sun,17.30,24.3,27.3,20.8,0,0,0,0,0,0,0,0,7,113,1,0,"","","",""
18,Leonard Fournette,RB,24.261,2019-10-06,NFL,JAX,@,CAR,L 27-34,5,5,Sun,19.70,23.7,26.7,21.7,0,0,0,0,0,23,108,1,4,29,0,0,"","","",""
19,Austin Ekeler,RB,24.142,2019-10-06,NFL,LAC,"",DEN,L 13-20,5,5,Sun,7.30,22.3,23.3,14.8,0,0,0,0,0,3,7,0,15,86,0,1,"","","",""
20,Byron Pringle,WR,25.323,2019-10-06,NFL,KAN,"",IND,L 13-19,5,5,Sun,16.30,22.3,25.3,19.3,0,0,0,0,0,0,0,0,6,103,1,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
21,Sony Michel,RB,24.231,2019-10-06,NFL,NWE,@,WAS,W 33-7,5,5,Sun,18.30,21.3,21.3,19.8,0,0,0,0,0,16,91,1,3,32,0,0,"","","",""
22,George Kittle,TE,25.363,2019-10-07,NFL,SFO,"",CLE,W 31-3,4,5,Mon,14.80,20.8,20.8,17.8,0,0,0,0,0,1,18,0,6,70,1,0,"","","",""
23,Gerald Everett,TE,25.100,2019-10-03,NFL,LAR,@,SEA,L 29-30,5,5,Thu,13.60,20.6,23.6,17.1,0,0,0,0,0,0,0,0,7,136,0,0,"","","",""
24,Calvin Ridley,WR,24.290,2019-10-06,NFL,ATL,@,HOU,L 32-53,5,5,Sun,14.80,19.8,19.8,17.3,0,0,0,0,0,0,0,0,5,88,1,0,"","","",""
25,Chris Carson,RB,25.017,2019-10-03,NFL,SEA,"",LAR,W 30-29,5,5,Thu,18.30,19.3,22.3,18.8,0,0,0,0,0,27,118,0,1,5,1,0,"","","",""
26,Courtland Sutton,WR,23.361,2019-10-06,NFL,DEN,@,LAC,W 20-13,5,5,Sun,15.20,19.2,19.2,17.2,0,0,0,0,0,0,0,0,4,92,1,0,"","","",""
27,Todd Gurley,RB,25.061,2019-10-03,NFL,LAR,@,SEA,L 29-30,5,5,Thu,15.70,18.7,19.7,17.2,0,0,0,0,0,15,51,2,3,6,0,1,"","","",""
28,David Johnson,RB,27.294,2019-10-06,NFL,ARI,@,CIN,W 26-23,5,5,Sun,15.60,18.6,18.6,17.1,0,0,0,0,0,17,91,0,3,65,0,0,"","","",""
29,JuJu Smith-Schuster,WR,22.318,2019-10-06,NFL,PIT,"",BAL,L 23-26,5,5,Sun,11.50,18.5,19.5,15.0,0,0,0,0,0,0,0,0,7,75,1,1,"","","",""
30,Devonta Freeman,RB,27.205,2019-10-06,NFL,ATL,@,HOU,L 32-53,5,5,Sun,13.00,18.0,18.0,15.5,0,0,0,0,0,11,30,0,5,40,1,0,"","","",""
31,Marlon Mack,RB,23.213,2019-10-06,NFL,IND,@,KAN,W 19-13,5,5,Sun,14.80,17.8,20.8,16.3,0,0,0,0,0,29,132,0,3,16,0,0,"","","",""
32,Chase Edmonds,RB,23.176,2019-10-06,NFL,ARI,@,CIN,W 26-23,5,5,Sun,14.60,17.6,17.6,16.1,0,0,0,0,0,8,68,1,3,18,0,0,"","","",""
33,Ezekiel Elliott,RB,24.076,2019-10-06,NFL,DAL,"",GNB,L 24-34,5,5,Sun,15.10,17.1,17.1,16.1,0,0,0,0,0,12,62,1,2,29,0,0,"","","",""
34,Alvin Kamara,RB,24.073,2019-10-06,NFL,NOR,"",TAM,W 31-24,5,5,Sun,10.92,16.9,16.9,13.9,1,1,13,0,0,16,62,0,6,42,0,0,"","","",""
35,Zach Ertz,TE,28.330,2019-10-06,NFL,PHI,"",NYJ,W 31-6,5,5,Sun,11.70,16.7,16.7,14.2,0,0,0,0,0,0,0,0,5,57,1,0,"","","",""
36,Darius Slayton,WR,22.267,2019-10-06,NFL,NYG,"",MIN,L 10-28,5,5,Sun,12.20,16.2,16.2,14.2,0,0,0,0,0,0,0,0,4,62,1,0,"","","",""
37,Darren Fells,TE,33.167,2019-10-06,NFL,HOU,"",ATL,W 53-32,5,5,Sun,14.00,16.0,16.0,15.0,0,0,0,0,0,0,0,0,2,20,2,0,"","","",""
38,Le'Veon Bell,RB,27.230,2019-10-06,NFL,NYJ,@,PHI,L 6-31,4,5,Sun,8.80,15.8,15.8,12.3,0,0,0,0,0,15,43,0,7,45,0,0,"","","",""
39,DeAndre Hopkins,WR,27.122,2019-10-06,NFL,HOU,"",ATL,W 53-32,5,5,Sun,8.80,15.8,15.8,12.3,0,0,0,0,0,0,0,0,7,88,0,0,"","","",""
40,Tevin Coleman,RB,26.174,2019-10-07,NFL,SFO,"",CLE,W 31-3,4,5,Mon,15.70,15.7,15.7,15.7,0,0,0,0,0,16,97,1,0,0,0,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
41,Mohamed Sanu,WR,30.045,2019-10-06,NFL,ATL,@,HOU,L 32-53,5,5,Sun,10.30,15.3,15.3,12.8,0,0,0,0,0,1,1,0,5,42,1,0,"","","",""
42,Dede Westbrook,WR,25.319,2019-10-06,NFL,JAX,@,CAR,L 27-34,5,5,Sun,8.20,15.2,15.2,11.7,0,0,0,0,0,0,0,0,7,82,0,0,"","","",""
43,D.J. Moore,WR,22.175,2019-10-06,NFL,CAR,"",JAX,W 34-27,5,5,Sun,9.10,15.1,15.1,12.1,0,0,0,0,0,0,0,0,6,91,0,0,"","","",""
44,Steven Sims,WR,22.189,2019-10-06,NFL,WAS,"",NWE,L 7-33,5,5,Sun,12.60,14.6,14.6,13.6,0,0,0,0,0,1,65,1,2,1,0,0,"","","",""
45,Tyler Lockett,WR,27.005,2019-10-03,NFL,SEA,"",LAR,W 30-29,5,5,Thu,10.30,14.3,14.3,12.3,0,0,0,0,0,1,-8,0,4,51,1,0,"","","",""
46,Jared Cook,TE,32.182,2019-10-06,NFL,NOR,"",TAM,W 31-24,5,5,Sun,10.10,14.1,14.1,12.1,0,0,0,0,0,0,0,0,4,41,1,0,"","","",""
47,Reggie Bonnafon,RB,23.275,2019-10-06,NFL,CAR,"",JAX,W 34-27,5,5,Sun,14.00,14.0,14.0,14.0,0,0,0,0,0,5,80,1,0,0,0,0,"","","",""
48,Derrick Henry,RB,25.275,2019-10-06,NFL,TEN,"",BUF,L 7-14,5,5,Sun,13.80,13.8,13.8,13.8,0,0,0,0,0,20,78,1,0,0,0,0,"","","",""
49,Austin Hooper,TE,24.336,2019-10-06,NFL,ATL,@,HOU,L 32-53,5,5,Sun,7.60,13.6,13.6,10.6,0,0,0,0,0,0,0,0,6,56,0,0,"","","",""
50,Mike Williams,WR,25.002,2019-10-06,NFL,LAC,"",DEN,L 13-20,5,5,Sun,7.40,13.4,13.4,10.4,0,0,0,0,0,0,0,0,6,74,0,0,"","","",""
51,James White,RB,27.245,2019-10-06,NFL,NWE,@,WAS,W 33-7,5,5,Sun,7.20,13.2,13.2,10.2,0,0,0,0,0,6,26,0,6,46,0,0,"","","",""
52,Mark Ingram,RB,29.289,2019-10-06,NFL,BAL,@,PIT,W 26-23,5,5,Sun,10.90,12.9,12.9,11.9,0,0,0,0,0,19,44,1,2,5,0,0,"","","",""
53,Duke Williams,WR,26.146,2019-10-06,NFL,BUF,@,TEN,W 14-7,5,5,Sun,8.90,12.9,12.9,10.9,0,0,0,0,0,0,0,0,4,29,1,0,"","","",""
54,Will Dissly,TE,23.087,2019-10-03,NFL,SEA,"",LAR,W 30-29,5,5,Thu,8.80,12.8,12.8,10.8,0,0,0,0,0,1,7,0,4,81,0,0,"","","",""
55,DeAndre Washington,RB,26.226,2019-10-06,NFL,OAK,"",CHI,W 24-21,5,5,Sun,9.60,12.6,12.6,11.1,0,0,0,0,0,6,17,1,3,19,0,0,"","","",""
56,John Brown,WR,29.186,2019-10-06,NFL,BUF,@,TEN,W 14-7,5,5,Sun,7.50,12.5,12.5,10.0,0,0,0,0,0,0,0,0,5,75,0,0,"","","",""
57,D.K. Metcalf,WR,21.293,2019-10-03,NFL,SEA,"",LAR,W 30-29,5,5,Thu,10.40,12.4,12.4,11.4,0,0,0,0,0,0,0,0,2,44,1,0,"","","",""
58,Ito Smith,RB,24.025,2019-10-06,NFL,ATL,@,HOU,L 32-53,5,5,Sun,6.40,12.4,12.4,9.4,0,0,0,0,0,5,19,0,6,45,0,0,"","","",""
59,Jordan Howard,RB,24.338,2019-10-06,NFL,PHI,"",NYJ,W 31-6,5,5,Sun,12.20,12.2,12.2,12.2,0,0,0,0,0,13,62,1,0,0,0,0,"","","",""
60,Carlos Hyde,RB,29.016,2019-10-06,NFL,HOU,"",ATL,W 53-32,5,5,Sun,12.00,12.0,12.0,12.0,0,0,0,0,0,21,60,1,0,0,0,1,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
61,Ryan Izzo,TE,23.289,2019-10-06,NFL,NWE,@,WAS,W 33-7,5,5,Sun,9.90,11.9,11.9,10.9,0,0,0,0,0,0,0,0,2,39,1,0,"","","",""
62,Joe Mixon,HB,23.074,2019-10-06,NFL,CIN,"",ARI,L 23-26,5,5,Sun,10.90,11.9,11.9,11.4,0,0,0,0,0,19,93,0,1,16,0,0,"","","",""
63,Larry Fitzgerald,WR,36.036,2019-10-06,NFL,ARI,@,CIN,W 26-23,5,5,Sun,5.80,11.8,11.8,8.8,0,0,0,0,0,0,0,0,6,58,0,0,"","","",""
64,Ted Ginn,WR,34.177,2019-10-06,NFL,NOR,"",TAM,W 31-24,5,5,Sun,9.60,11.6,11.6,10.6,0,0,0,0,0,1,1,0,2,35,1,0,"","","",""
65,Auden Tate,WR,22.245,2019-10-06,NFL,CIN,"",ARI,L 23-26,5,5,Sun,8.60,11.6,11.6,10.1,0,0,0,0,0,0,0,0,3,26,1,0,"","","",""
66,James Conner,RB,24.154,2019-10-06,NFL,PIT,"",BAL,L 23-26,5,5,Sun,11.50,11.5,11.5,11.5,0,0,0,0,0,14,55,1,0,0,0,0,"","","",""
67,Jarvis Landry,WR,26.313,2019-10-07,NFL,CLE,@,SFO,L 3-31,5,5,Mon,7.50,11.5,11.5,9.5,0,0,0,0,0,0,0,0,4,75,0,0,"","","",""
68,Mecole Hardman,WR,21.208,2019-10-06,NFL,KAN,"",IND,L 13-19,5,5,Sun,7.30,11.3,11.3,9.3,0,0,0,0,0,1,-6,0,4,79,0,0,"","","",""
69,Brandon Bolden,RB,29.253,2019-10-06,NFL,NWE,@,WAS,W 33-7,5,5,Sun,10.20,11.2,11.2,10.7,0,0,0,0,0,5,13,0,1,29,1,0,"","","",""
70,Marquise Brown,WR,22.124,2019-10-06,NFL,BAL,@,PIT,W 26-23,5,5,Sun,8.20,11.2,11.2,9.7,0,0,0,0,0,0,0,0,3,22,1,0,"","","",""
71,Alshon Jeffery,WR,29.234,2019-10-06,NFL,PHI,"",NYJ,W 31-6,5,5,Sun,5.20,11.2,11.2,8.2,0,0,0,0,0,0,0,0,6,52,0,0,"","","",""
72,Travis Kelce,TE,30.001,2019-10-06,NFL,KAN,"",IND,L 13-19,5,5,Sun,7.00,11.0,11.0,9.0,0,0,0,0,0,0,0,0,4,70,0,0,"","","",""
73,Nick Chubb,RB,23.284,2019-10-07,NFL,CLE,@,SFO,L 3-31,5,5,Mon,9.90,10.9,10.9,10.4,0,0,0,0,0,16,87,0,1,12,0,0,"","","",""
74,Tarik Cohen,RB,24.072,2019-10-06,NFL,CHI,@,OAK,L 21-24,5,5,Sun,4.90,10.9,10.9,7.9,0,0,0,0,0,4,10,0,6,39,0,0,"","","",""
75,Josh Gordon,WR,28.176,2019-10-06,NFL,NWE,@,WAS,W 33-7,5,5,Sun,5.90,10.9,10.9,8.4,0,0,0,0,0,0,0,0,5,59,0,0,"","","",""
76,Evan Engram,TE,25.034,2019-10-06,NFL,NYG,"",MIN,L 10-28,5,5,Sun,4.70,10.7,10.7,7.7,0,0,0,0,0,2,5,0,6,42,0,0,"","","",""
77,David Montgomery,RB,22.121,2019-10-06,NFL,CHI,@,OAK,L 21-24,5,5,Sun,9.60,10.6,10.6,10.1,0,0,0,0,0,11,25,1,1,11,0,0,"","","",""
78,Miles Sanders,RB,22.158,2019-10-06,NFL,PHI,"",NYJ,W 31-6,5,5,Sun,6.40,10.4,10.4,8.4,0,0,0,0,0,9,15,0,4,49,0,0,"","","",""
79,Keke Coutee,WR,22.265,2019-10-06,NFL,HOU,"",ATL,W 53-32,5,5,Sun,7.20,10.2,10.2,8.7,0,0,0,0,0,0,0,0,3,72,0,0,"","","",""
80,Peyton Barber,RB,25.221,2019-10-06,NFL,TAM,@,NOR,L 24-31,5,5,Sun,9.10,10.1,10.1,9.6,0,0,0,0,0,8,32,1,1,-1,0,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
81,Robert Woods,WR,27.176,2019-10-03,NFL,LAR,@,SEA,L 29-30,5,5,Thu,4.80,9.8,9.8,7.3,0,0,0,0,0,0,0,0,5,48,0,0,"","","",""
82,Sterling Shepard,WR,26.238,2019-10-06,NFL,NYG,"",MIN,L 10-28,5,5,Sun,4.70,9.7,9.7,7.2,0,0,0,0,0,1,-2,0,5,49,0,0,"","","",""
83,Mark Andrews,TE,23.030,2019-10-06,NFL,BAL,@,PIT,W 26-23,5,5,Sun,4.50,9.5,9.5,7.0,0,0,0,0,0,0,0,0,5,45,0,0,"","","",""
84,Anthony Miller,WR,24.362,2019-10-06,NFL,CHI,@,OAK,L 21-24,5,5,Sun,5.20,9.2,9.2,7.2,0,0,0,0,0,0,0,0,4,52,0,0,"","","",""
85,Willie Snead,WR/RS,26.354,2019-10-06,NFL,BAL,@,PIT,W 26-23,5,5,Sun,5.10,9.1,9.1,7.1,0,0,0,0,0,0,0,0,4,51,0,0,"","","",""
86,Frank Gore,RB,36.145,2019-10-06,NFL,BUF,@,TEN,W 14-7,5,5,Sun,6.90,8.9,8.9,7.9,0,0,0,0,0,14,60,0,2,9,0,0,"","","",""
87,Chris Thompson,RB,28.351,2019-10-06,NFL,WAS,"",NWE,L 7-33,5,5,Sun,3.80,8.8,8.8,6.3,0,0,0,0,0,4,21,0,5,17,0,0,"","","",""
88,Royce Freeman,RB,23.224,2019-10-06,NFL,DEN,@,LAC,W 20-13,5,5,Sun,6.70,8.7,8.7,7.7,0,0,0,0,0,13,61,0,2,6,0,0,"","","",""
89,James O'Shaughnessy,TE,27.265,2019-10-06,NFL,JAX,@,CAR,L 27-34,5,5,Sun,5.70,8.7,8.7,7.2,0,0,0,0,0,0,0,0,3,57,0,0,"","","",""
90,Demaryius Thomas,WR,31.285,2019-10-06,NFL,NYJ,@,PHI,L 6-31,4,5,Sun,4.70,8.7,8.7,6.7,0,0,0,0,0,0,0,0,4,47,0,0,"","","",""
91,Marquise Goodwin,WR,28.322,2019-10-07,NFL,SFO,"",CLE,W 31-3,4,5,Mon,5.60,8.6,8.6,7.1,0,0,0,0,0,1,15,0,3,41,0,0,"","","",""
92,Foster Moreau,TE,22.153,2019-10-06,NFL,OAK,"",CHI,W 24-21,5,5,Sun,4.60,8.6,8.6,6.6,0,0,0,0,0,0,0,0,4,46,0,0,"","","",""
93,Nyheim Hines,RB,22.328,2019-10-06,NFL,IND,@,KAN,W 19-13,5,5,Sun,4.50,8.5,8.5,6.5,0,0,0,0,0,2,-1,0,4,46,0,0,"","","",""
94,Randall Cobb,WR,29.045,2019-10-06,NFL,DAL,"",GNB,L 24-34,5,5,Sun,5.30,8.3,8.3,6.8,0,0,0,0,0,0,0,0,3,53,0,0,"","","",""
95,Olabisi Johnson,WR,22.203,2019-10-06,NFL,MIN,@,NYG,W 28-10,5,5,Sun,4.30,8.3,8.3,6.3,0,0,0,0,0,0,0,0,4,43,0,0,"","","",""
